ID,TARGET_DATE,TARGET
19899,2021-11-08,0.4
662,2021-11-09,0.3
1449,2021-11-09,0.3
1918,2021-11-09,0.4
2050,2021-11-09,0.5
3626,2021-11-09,0.7
3776,2021-11-09,0.3
7168,2021-11-09,0.4
7708,2021-11-09,0.3
8432,2021-11-09,0.7
8737,2021-11-09,0.5
9252,2021-11-09,0.4
9272,2021-11-09,0.5
10053,2021-11-09,0.3
11829,2021-11-09,0.4
13432,2021-11-09,0.7
13529,2021-11-09,0.4
15280,2021-11-09,0.2
19479,2021-11-09,0.6
920,2021-11-10,0.3
2899,2021-11-10,0.5
4457,2021-11-10,0.3
4878,2021-11-10,0.3
6124,2021-11-10,0.1
7562,2021-11-10,0.2
8230,2021-11-10,0.1
9205,2021-11-10,0.7
9620,2021-11-10,0.5
12554,2021-11-10,0.2
12886,2021-11-10,0.4
13065,2021-11-10,0.4
13547,2021-11-10,0.3
17026,2021-11-10,0.3
18889,2021-11-10,0.2
19403,2021-11-10,0.2
19954,2021-11-10,0.7
3187,2021-11-11,0.1
8230,2021-11-11,0.3
8411,2021-11-11,0.3
8450,2021-11-11,0.4
8612,2021-11-11,0.7
9118,2021-11-11,0.2
10328,2021-11-11,0.3
11481,2021-11-11,0.2
11901,2021-11-11,0.6
13820,2021-11-11,0.1
13823,2021-11-11,0.2
14587,2021-11-11,0.4
14667,2021-11-11,0.4
15095,2021-11-11,0.4
18218,2021-11-11,0.4
18404,2021-11-11,0.5
18889,2021-11-11,0.3
244,2021-11-12,0.3
3371,2021-11-12,0.3
3585,2021-11-12,0.4
3626,2021-11-12,0.7
6697,2021-11-12,0.4
8260,2021-11-12,0.3
8432,2021-11-12,0.7
9149,2021-11-12,0.3
10621,2021-11-12,0.4
11530,2021-11-12,0.1
14356,2021-11-12,0.2
14979,2021-11-12,0.3
17022,2021-11-12,0.5
18060,2021-11-12,0.7
228,2021-11-13,0.3
883,2021-11-13,0.2
1201,2021-11-13,0.3
1233,2021-11-13,0.5
2980,2021-11-13,0.6
3187,2021-11-13,0.2
3626,2021-11-13,0.7
3829,2021-11-13,0.3
5834,2021-11-13,0.5
6621,2021-11-13,0.2
6833,2021-11-13,0.7
7038,2021-11-13,0.4
7687,2021-11-13,0.4
8230,2021-11-13,0.4
8432,2021-11-13,0.7
8693,2021-11-13,0.5
9401,2021-11-13,0.3
9538,2021-11-13,0.4
10145,2021-11-13,0.1
10519,2021-11-13,0.1
10831,2021-11-13,0.3
11275,2021-11-13,0.9
12234,2021-11-13,0.2
12423,2021-11-13,0.3
12895,2021-11-13,0.4
13330,2021-11-13,0.2
13766,2021-11-13,0.2
15535,2021-11-13,0.3
16114,2021-11-13,0.4
16663,2021-11-13,0.3
1533,2021-11-14,0.2
2029,2021-11-14,0.4
3150,2021-11-14,0.8
4111,2021-11-14,0.5
5666,2021-11-14,0.3
7145,2021-11-14,0.8
7879,2021-11-14,0.5
10519,2021-11-14,0.1
11630,2021-11-14,0.5
11909,2021-11-14,0.3
15748,2021-11-14,0.3
15794,2021-11-14,0.8
16959,2021-11-14,0.3
18560,2021-11-14,0.3
18728,2021-11-14,0.7
19271,2021-11-14,0.3
223,2021-11-15,0.4
283,2021-11-15,0.3
886,2021-11-15,0.5
967,2021-11-15,0.4
2503,2021-11-15,0.3
2854,2021-11-15,0.3
2899,2021-11-15,0.4
3150,2021-11-15,0.8
3368,2021-11-15,0.5
4457,2021-11-15,0.4
5723,2021-11-15,0.6
5970,2021-11-15,0.3
7145,2021-11-15,0.8
7191,2021-11-15,0.2
7670,2021-11-15,0.4
8342,2021-11-15,0.4
9160,2021-11-15,0.8
9542,2021-11-15,0.3
9620,2021-11-15,0.3
10486,2021-11-15,0.4
11303,2021-11-15,0.3
11909,2021-11-15,0.4
12542,2021-11-15,0.2
13660,2021-11-15,0.5
13993,2021-11-15,0.3
15118,2021-11-15,0.4
15949,2021-11-15,0.3
17385,2021-11-15,0.4
17720,2021-11-15,0.3
18753,2021-11-15,0.5
18894,2021-11-15,0.5
19904,2021-11-15,0.4
80,2021-11-16,0.2
1181,2021-11-16,0.4
3153,2021-11-16,0.3
3406,2021-11-16,0.3
4345,2021-11-16,0.1
4694,2021-11-16,0.4
4779,2021-11-16,0.3
5619,2021-11-16,0.5
5757,2021-11-16,0.5
6862,2021-11-16,0.2
7867,2021-11-16,0.5
8256,2021-11-16,0.4
8359,2021-11-16,0.6
9160,2021-11-16,0.8
9411,2021-11-16,0.4
9748,2021-11-16,0.7
10044,2021-11-16,0.3
10182,2021-11-16,0.2
10244,2021-11-16,0.3
11228,2021-11-16,0.4
11503,2021-11-16,0.2
11522,2021-11-16,0.3
11876,2021-11-16,0.3
12542,2021-11-16,0.4
15429,2021-11-16,0.3
16284,2021-11-16,0.2
16335,2021-11-16,0.2
17434,2021-11-16,0.5
19029,2021-11-16,0.8
546,2021-11-17,0.5
699,2021-11-17,0.4
1256,2021-11-17,0.3
1301,2021-11-17,0.4
1425,2021-11-17,0.4
1869,2021-11-17,0.5
2053,2021-11-17,0.3
2468,2021-11-17,0.3
3776,2021-11-17,0.3
4209,2021-11-17,0.3
4632,2021-11-17,0.3
4779,2021-11-17,0.4
4816,2021-11-17,0.3
5040,2021-11-17,0.3
5062,2021-11-17,0.3
5086,2021-11-17,0.7
5232,2021-11-17,0.9
5793,2021-11-17,0.5
6685,2021-11-17,0.5
7191,2021-11-17,0.2
7303,2021-11-17,0.3
7367,2021-11-17,0.4
7535,2021-11-17,0.5
8780,2021-11-17,0.3
9052,2021-11-17,0.4
9188,2021-11-17,0.3
9204,2021-11-17,0.4
9938,2021-11-17,0.3
10244,2021-11-17,0.3
10293,2021-11-17,0.3
10772,2021-11-17,0.3
11057,2021-11-17,0.3
11396,2021-11-17,0.3
11503,2021-11-17,0.2
11624,2021-11-17,0.4
12462,2021-11-17,0.7
12895,2021-11-17,0.5
13495,2021-11-17,0.3
13564,2021-11-17,0.3
14991,2021-11-17,0.5
15289,2021-11-17,0.4
15488,2021-11-17,0.3
15577,2021-11-17,0.3
15741,2021-11-17,0.3
16421,2021-11-17,0.4
17694,2021-11-17,0.3
17765,2021-11-17,0.4
18663,2021-11-17,0.4
18801,2021-11-17,0.5
19857,2021-11-17,0.3
2673,2021-11-18,0.2
3029,2021-11-18,0.4
3243,2021-11-18,0.4
5183,2021-11-18,0.3
5742,2021-11-18,0.3
5775,2021-11-18,0.4
6151,2021-11-18,0.8
6287,2021-11-18,0.4
6341,2021-11-18,0.3
6709,2021-11-18,0.3
6835,2021-11-18,0.3
7937,2021-11-18,0.5
8113,2021-11-18,0.4
8220,2021-11-18,0.5
8549,2021-11-18,1.4
9740,2021-11-18,0.4
10882,2021-11-18,0.3
10998,2021-11-18,0.4
11247,2021-11-18,0.4
11715,2021-11-18,0.5
12074,2021-11-18,0.5
13256,2021-11-18,0.4
13631,2021-11-18,0.4
13823,2021-11-18,0.2
18732,2021-11-18,0.4
19075,2021-11-18,0.3
19298,2021-11-18,0.4
52,2021-11-19,0.5
1181,2021-11-19,0.6
1344,2021-11-19,0.2
1489,2021-11-19,0.2
2223,2021-11-19,0.5
2339,2021-11-19,0.3
3218,2021-11-19,0.2
4934,2021-11-19,0.2
5244,2021-11-19,0.5
6015,2021-11-19,0.5
6833,2021-11-19,0.7
6862,2021-11-19,0.5
7078,2021-11-19,0.4
7297,2021-11-19,0.4
8432,2021-11-19,0.7
10008,2021-11-19,0.4
10623,2021-11-19,0.6
11111,2021-11-19,0.3
11238,2021-11-19,0.4
11334,2021-11-19,0.3
12133,2021-11-19,0.3
12773,2021-11-19,0.3
15488,2021-11-19,0.4
15616,2021-11-19,0.5
16313,2021-11-19,0.1
16879,2021-11-19,0.4
17983,2021-11-19,0.4
19116,2021-11-19,0.2
477,2021-11-20,0.4
2673,2021-11-20,0.2
2899,2021-11-20,0.5
3626,2021-11-20,0.7
4345,2021-11-20,0.3
4906,2021-11-20,0.5
4995,2021-11-20,0.4
7014,2021-11-20,0.3
7775,2021-11-20,0.5
8645,2021-11-20,0.5
9057,2021-11-20,0.5
10722,2021-11-20,0.3
12630,2021-11-20,0.1
13823,2021-11-20,0.2
15741,2021-11-20,0.2
15901,2021-11-20,0.5
16126,2021-11-20,0.5
16381,2021-11-20,0.5
16447,2021-11-20,0.4
19780,2021-11-20,0.3
218,2021-11-21,0.4
850,2021-11-21,0.3
1228,2021-11-21,0.3
3909,2021-11-21,0.3
6266,2021-11-21,0.1
7145,2021-11-21,0.8
7290,2021-11-21,0.3
8530,2021-11-21,0.5
14953,2021-11-21,0.4
16027,2021-11-21,0.2
16731,2021-11-21,0.2
18449,2021-11-21,0.3
19841,2021-11-21,0.5
699,2021-11-22,0.4
1493,2021-11-22,0.2
2435,2021-11-22,0.3
8076,2021-11-22,0.3
8824,2021-11-22,0.3
9160,2021-11-22,0.8
9188,2021-11-22,0.2
10629,2021-11-22,0.2
13581,2021-11-22,0.2
13592,2021-11-22,0.3
13650,2021-11-22,0.9
15162,2021-11-22,0.3
15341,2021-11-22,0.2
15577,2021-11-22,0.3
15645,2021-11-22,0.2
17019,2021-11-22,0.3
18220,2021-11-22,0.5
18510,2021-11-22,0.2
19123,2021-11-22,0.3
622,2021-11-23,0.5
1571,2021-11-23,0.3
2081,2021-11-23,0.4
3060,2021-11-23,0.4
4814,2021-11-23,0.6
7014,2021-11-23,0.2
8805,2021-11-23,0.2
9160,2021-11-23,0.8
9336,2021-11-23,0.2
10328,2021-11-23,0.3
10545,2021-11-23,0.1
10882,2021-11-23,0.4
11355,2021-11-23,0.5
12873,2021-11-23,0.6
16731,2021-11-23,0.3
18485,2021-11-23,0.2
18510,2021-11-23,0.2
18721,2021-11-23,0.2
19272,2021-11-23,0.4
976,2021-11-24,0.3
1344,2021-11-24,0.3
2850,2021-11-24,6.7
3980,2021-11-24,0.3
4401,2021-11-24,0.4
4934,2021-11-24,0.3
7944,2021-11-24,0.3
8539,2021-11-24,0.4
9160,2021-11-24,0.8
9571,2021-11-24,0.5
10545,2021-11-24,0.2
11194,2021-11-24,0.3
11443,2021-11-24,0.3
11748,2021-11-24,0.4
11979,2021-11-24,0.6
13282,2021-11-24,0.3
13291,2021-11-24,0.1
15162,2021-11-24,0.4
16657,2021-11-24,0.6
17521,2021-11-24,0.3
17573,2021-11-24,0.5
17937,2021-11-24,0.2
52,2021-11-25,0.5
2009,2021-11-25,0.6
8432,2021-11-25,0.7
11956,2021-11-25,0.1
13823,2021-11-25,0.1
13945,2021-11-25,0.4
15794,2021-11-25,0.8
17214,2021-11-25,0.6
19227,2021-11-25,0.6
154,2021-11-26,0.6
747,2021-11-26,0.2
3102,2021-11-26,0.3
3626,2021-11-26,0.7
6708,2021-11-26,0.7
7897,2021-11-26,0.5
8596,2021-11-26,0.5
9058,2021-11-26,0.3
9160,2021-11-26,0.8
9289,2021-11-26,0.4
9523,2021-11-26,0.3
11956,2021-11-26,0.3
16486,2021-11-26,0.2
16725,2021-11-26,0.3
18439,2021-11-26,0.2
19075,2021-11-26,0.1
19180,2021-11-26,0.3
483,2021-11-27,0.1
1483,2021-11-27,0.4
1897,2021-11-27,0.2
2295,2021-11-27,0.5
2746,2021-11-27,0.2
3150,2021-11-27,0.8
3626,2021-11-27,0.7
3636,2021-11-27,0.8
5062,2021-11-27,0.3
5939,2021-11-27,0.3
7001,2021-11-27,0.0
10292,2021-11-27,0.2
10595,2021-11-27,143.6
11179,2021-11-27,0.3
12102,2021-11-27,0.5
12624,2021-11-27,0.6
13286,2021-11-27,0.7
13592,2021-11-27,0.4
13947,2021-11-27,0.3
15513,2021-11-27,0.3
16183,2021-11-27,0.1
17474,2021-11-27,0.7
17650,2021-11-27,0.1
18754,2021-11-27,0.1
19075,2021-11-27,0.2
19857,2021-11-27,0.2
471,2021-11-28,0.8
483,2021-11-28,0.1
828,2021-11-28,0.8
1810,2021-11-28,0.2
2814,2021-11-28,0.3
3102,2021-11-28,0.3
3648,2021-11-28,0.1
4243,2021-11-28,0.3
4799,2021-11-28,0.1
5194,2021-11-28,0.3
6247,2021-11-28,0.4
6419,2021-11-28,0.2
7001,2021-11-28,0.2
7124,2021-11-28,0.5
8081,2021-11-28,0.2
9014,2021-11-28,0.6
10346,2021-11-28,0.7
244,2021-11-29,0.3
4774,2021-11-29,0.2
6314,2021-11-29,0.3
6833,2021-11-29,0.7
7116,2021-11-29,0.3
7151,2021-11-29,0.3
7259,2021-11-29,0.1
8432,2021-11-29,0.6
8842,2021-11-29,0.2
10595,2021-11-29,0.3
11617,2021-11-29,0.0
14181,2021-11-29,0.1
14353,2021-11-29,0.2
14668,2021-11-29,0.2
15429,2021-11-29,0.3
18287,2021-11-29,0.1
18602,2021-11-29,0.3
19964,2021-11-29,0.3
662,2021-11-30,0.3
1865,2021-11-30,0.2
2053,2021-11-30,0.3
2269,2021-11-30,0.3
2428,2021-11-30,0.3
2856,2021-11-30,0.5
3491,2021-11-30,0.3
3626,2021-11-30,0.7
3829,2021-11-30,0.3
4619,2021-11-30,0.3
4795,2021-11-30,0.4
6419,2021-11-30,0.3
6971,2021-11-30,0.2
7021,2021-11-30,0.4
7259,2021-11-30,0.2
8432,2021-11-30,0.7
8597,2021-11-30,0.6
8650,2021-11-30,0.4
10287,2021-11-30,0.6
11001,2021-11-30,0.1
11368,2021-11-30,0.3
11617,2021-11-30,0.2
11903,2021-11-30,0.2
13495,2021-11-30,0.5
14353,2021-11-30,0.4
14573,2021-11-30,0.2
14668,2021-11-30,0.4
15687,2021-11-30,0.2
15790,2021-11-30,0.4
15918,2021-11-30,0.4
16379,2021-11-30,0.2
18218,2021-11-30,0.5
18266,2021-11-30,0.5
18275,2021-11-30,0.6
18754,2021-11-30,0.3
18915,2021-11-30,0.7
19720,2021-11-30,0.2
19778,2021-11-30,0.4
19977,2021-11-30,0.2
110,2021-12-01,0.5
1281,2021-12-01,0.3
1493,2021-12-01,0.3
3018,2021-12-01,0.1
3231,2021-12-01,0.4
3235,2021-12-01,0.7
3272,2021-12-01,0.5
3626,2021-12-01,0.7
4241,2021-12-01,0.4
4789,2021-12-01,0.4
6709,2021-12-01,0.4
8739,2021-12-01,0.4
9567,2021-12-01,0.5
10182,2021-12-01,0.3
11221,2021-12-01,0.1
14424,2021-12-01,0.4
14771,2021-12-01,0.8
15320,2021-12-01,0.4
16823,2021-12-01,0.5
18196,2021-12-01,0.2
19024,2021-12-01,0.5
19351,2021-12-01,0.1
19954,2021-12-01,0.4
288,2021-12-02,1.0
588,2021-12-02,0.5
738,2021-12-02,0.8
3018,2021-12-02,0.2
3626,2021-12-02,0.7
3955,2021-12-02,0.2
5872,2021-12-02,0.3
6833,2021-12-02,0.7
7506,2021-12-02,0.2
9910,2021-12-02,0.3
12459,2021-12-02,0.3
13739,2021-12-02,0.2
14905,2021-12-02,0.4
15883,2021-12-02,0.1
17068,2021-12-02,0.4
18161,2021-12-02,0.1
18369,2021-12-02,0.1
19236,2021-12-02,0.6
19516,2021-12-02,0.2
19622,2021-12-02,0.4
471,2021-12-03,0.8
541,2021-12-03,0.4
582,2021-12-03,0.4
844,2021-12-03,0.4
985,2021-12-03,0.3
1564,2021-12-03,0.2
2492,2021-12-03,0.3
3626,2021-12-03,0.8
3652,2021-12-03,0.3
3901,2021-12-03,0.4
3955,2021-12-03,0.2
4515,2021-12-03,0.2
5598,2021-12-03,0.4
6248,2021-12-03,0.3
6842,2021-12-03,0.5
7710,2021-12-03,0.3
8014,2021-12-03,0.3
8780,2021-12-03,0.3
8925,2021-12-03,0.2
9160,2021-12-03,0.8
9187,2021-12-03,0.3
10019,2021-12-03,0.3
10850,2021-12-03,0.2
11221,2021-12-03,0.3
12250,2021-12-03,0.2
13192,2021-12-03,0.5
14028,2021-12-03,0.2
15513,2021-12-03,0.5
15580,2021-12-03,0.2
15693,2021-12-03,0.2
15779,2021-12-03,0.4
16860,2021-12-03,0.5
17097,2021-12-03,0.2
17122,2021-12-03,0.5
17373,2021-12-03,0.2
17479,2021-12-03,0.4
19127,2021-12-03,0.4
19284,2021-12-03,0.5
19365,2021-12-03,0.3
19516,2021-12-03,0.4
19947,2021-12-03,0.3
582,2021-12-04,0.7
1178,2021-12-04,0.5
3570,2021-12-04,0.2
4926,2021-12-04,0.2
5065,2021-12-04,0.4
5567,2021-12-04,0.8
6449,2021-12-04,0.5
7191,2021-12-04,0.2
10244,2021-12-04,0.2
10938,2021-12-04,0.3
12178,2021-12-04,0.2
12367,2021-12-04,0.3
13256,2021-12-04,0.1
14431,2021-12-04,0.2
14883,2021-12-04,0.1
15604,2021-12-04,0.2
15794,2021-12-04,0.8
17799,2021-12-04,0.3
1345,2021-12-05,0.1
2382,2021-12-05,0.2
3467,2021-12-05,0.3
3672,2021-12-05,0.1
3868,2021-12-05,0.1
3909,2021-12-05,0.3
4401,2021-12-05,0.1
5098,2021-12-05,0.3
5388,2021-12-05,0.0
5801,2021-12-05,0.3
6289,2021-12-05,0.2
7145,2021-12-05,0.8
7678,2021-12-05,0.2
8076,2021-12-05,0.3
9058,2021-12-05,0.4
9276,2021-12-05,0.4
9611,2021-12-05,0.1
9690,2021-12-05,0.1
10680,2021-12-05,0.2
11172,2021-12-05,0.3
11475,2021-12-05,0.2
12459,2021-12-05,0.3
13450,2021-12-05,0.3
13879,2021-12-05,0.2
14022,2021-12-05,0.3
15554,2021-12-05,0.1
15613,2021-12-05,0.1
16376,2021-12-05,0.2
18245,2021-12-05,0.1
18526,2021-12-05,0.0
1573,2021-12-06,0.8
2395,2021-12-06,0.0
2584,2021-12-06,0.4
3626,2021-12-06,0.8
4062,2021-12-06,0.4
5948,2021-12-06,0.1
6401,2021-12-06,0.2
6433,2021-12-06,0.7
6637,2021-12-06,0.4
8376,2021-12-06,0.7
10287,2021-12-06,0.8
11102,2021-12-06,0.3
11163,2021-12-06,0.3
11813,2021-12-06,0.7
14446,2021-12-06,0.1
14718,2021-12-06,0.2
15206,2021-12-06,0.1
15554,2021-12-06,0.2
15564,2021-12-06,0.5
15603,2021-12-06,0.2
15693,2021-12-06,0.2
16011,2021-12-06,0.2
16761,2021-12-06,0.2
18373,2021-12-06,0.3
18526,2021-12-06,87.8
30,2021-12-07,0.4
3672,2021-12-07,0.3
6833,2021-12-07,0.7
7116,2021-12-07,0.4
8432,2021-12-07,0.7
8843,2021-12-07,0.5
9490,2021-12-07,0.2
17485,2021-12-07,0.3
747,2021-12-08,0.3
1810,2021-12-08,0.1
2395,2021-12-08,0.2
3365,2021-12-08,0.2
3626,2021-12-08,0.7
4209,2021-12-08,0.2
4532,2021-12-08,0.2
4624,2021-12-08,0.4
4894,2021-12-08,0.2
5388,2021-12-08,0.2
6049,2021-12-08,0.2
6833,2021-12-08,0.7
6835,2021-12-08,0.2
7320,2021-12-08,0.5
7410,2021-12-08,0.4
8432,2021-12-08,0.7
8496,2021-12-08,0.4
8965,2021-12-08,0.5
9490,2021-12-08,0.2
9822,2021-12-08,0.3
10024,2021-12-08,0.3
10185,2021-12-08,0.2
11946,2021-12-08,0.0
12701,2021-12-08,0.2
12731,2021-12-08,0.3
12817,2021-12-08,0.3
13449,2021-12-08,0.3
13898,2021-12-08,0.2
15164,2021-12-08,0.2
15520,2021-12-08,0.2
15613,2021-12-08,0.2
17085,2021-12-08,0.4
17880,2021-12-08,0.9
18810,2021-12-08,0.5
19594,2021-12-08,0.1
1510,2021-12-09,0.2
1937,2021-12-09,0.5
3210,2021-12-09,0.2
6717,2021-12-09,0.2
7082,2021-12-09,0.0
8432,2021-12-09,0.7
8871,2021-12-09,0.3
9441,2021-12-09,0.2
10679,2021-12-09,0.3
11416,2021-12-09,0.3
12641,2021-12-09,0.2
13681,2021-12-09,0.1
14831,2021-12-09,0.2
16339,2021-12-09,0.2
18113,2021-12-09,0.2
2384,2021-12-10,0.1
2435,2021-12-10,0.2
2534,2021-12-10,0.0
3626,2021-12-10,0.7
3713,2021-12-10,0.1
4308,2021-12-10,0.0
5556,2021-12-10,0.1
6419,2021-12-10,0.3
6833,2021-12-10,0.7
7512,2021-12-10,0.2
8432,2021-12-10,0.7
8716,2021-12-10,0.1
9632,2021-12-10,0.3
11137,2021-12-10,0.1
11290,2021-12-10,0.0
12849,2021-12-10,0.3
13450,2021-12-10,0.3
13681,2021-12-10,0.3
18168,2021-12-10,0.1
363,2021-12-11,0.2
705,2021-12-11,0.1
853,2021-12-11,0.2
983,2021-12-11,0.1
1285,2021-12-11,0.0
1425,2021-12-11,0.2
1530,2021-12-11,0.2
1810,2021-12-11,0.1
3626,2021-12-11,0.7
4720,2021-12-11,0.2
4827,2021-12-11,0.1
4964,2021-12-11,0.0
5022,2021-12-11,0.0
5201,2021-12-11,0.0
5337,2021-12-11,0.2
5948,2021-12-11,0.0
5966,2021-12-11,0.1
5980,2021-12-11,0.0
6103,2021-12-11,0.2
6142,2021-12-11,0.0
6833,2021-12-11,0.7
7082,2021-12-11,0.1
7234,2021-12-11,0.3
8080,2021-12-11,0.0
8595,2021-12-11,0.1
8716,2021-12-11,0.3
9197,2021-12-11,0.0
10549,2021-12-11,0.2
10570,2021-12-11,0.7
10697,2021-12-11,0.1
10744,2021-12-11,0.1
10977,2021-12-11,0.1
11290,2021-12-11,0.1
11738,2021-12-11,0.0
12303,2021-12-11,0.2
13139,2021-12-11,0.0
13256,2021-12-11,0.1
14286,2021-12-11,0.2
15755,2021-12-11,0.0
16379,2021-12-11,0.1
17842,2021-12-11,0.1
19285,2021-12-11,0.0
19579,2021-12-11,0.3
19611,2021-12-11,0.2
983,2021-12-12,0.2
4964,2021-12-12,0.0
5201,2021-12-12,0.2
5643,2021-12-12,0.8
5872,2021-12-12,0.3
6564,2021-12-12,0.1
6833,2021-12-12,0.7
6901,2021-12-12,0.1
8432,2021-12-12,0.7
10697,2021-12-12,0.0
11919,2021-12-12,0.3
11988,2021-12-12,0.1
12190,2021-12-12,0.0
12641,2021-12-12,0.3
14328,2021-12-12,0.7
16376,2021-12-12,0.2
16780,2021-12-12,0.0
18485,2021-12-12,0.3
1994,2021-12-13,0.0
2828,2021-12-13,0.1
3626,2021-12-13,0.7
4799,2021-12-13,0.1
6453,2021-12-13,0.2
7121,2021-12-13,0.1
8080,2021-12-13,0.1
8432,2021-12-13,0.7
9276,2021-12-13,0.5
10096,2021-12-13,0.0
11946,2021-12-13,0.0
14538,2021-12-13,0.0
15424,2021-12-13,0.1
15530,2021-12-13,0.0
15577,2021-12-13,0.5
16387,2021-12-13,0.1
19285,2021-12-13,0.1
387,2021-12-14,0.1
1781,2021-12-14,0.1
5245,2021-12-14,0.4
6936,2021-12-14,0.0
9050,2021-12-14,0.2
10218,2021-12-14,0.3
11564,2021-12-14,0.5
15660,2021-12-14,0.1
16840,2021-12-14,0.1
17842,2021-12-14,0.2
19643,2021-12-14,0.2
19792,2021-12-14,0.6
539,2021-12-15,0.3
945,2021-12-15,0.0
962,2021-12-15,0.0
1110,2021-12-15,0.4
1920,2021-12-15,0.1
2680,2021-12-15,0.5
2686,2021-12-15,0.0
2710,2021-12-15,0.0
2857,2021-12-15,0.1
3347,2021-12-15,0.1
3626,2021-12-15,0.6
4141,2021-12-15,0.0
6188,2021-12-15,0.0
7039,2021-12-15,0.0
7771,2021-12-15,0.0
8432,2021-12-15,0.6
8595,2021-12-15,0.0
9769,2021-12-15,0.1
10218,2021-12-15,0.0
11133,2021-12-15,0.1
11228,2021-12-15,0.4
11564,2021-12-15,0.0
13725,2021-12-15,0.1
14797,2021-12-15,0.1
14890,2021-12-15,0.1
15421,2021-12-15,0.0
15424,2021-12-15,0.1
15530,2021-12-15,0.2
16483,2021-12-15,0.0
16858,2021-12-15,0.4
17482,2021-12-15,0.0
18066,2021-12-15,0.0
18287,2021-12-15,0.0
18925,2021-12-15,0.0
19710,2021-12-15,0.1
1163,2021-12-16,0.1
2680,2021-12-16,0.1
3626,2021-12-16,0.7
4985,2021-12-16,0.1
5540,2021-12-16,0.1
8013,2021-12-16,0.7
8154,2021-12-16,0.2
8432,2021-12-16,0.6
9052,2021-12-16,0.2
13303,2021-12-16,0.1
14021,2021-12-16,0.1
14179,2021-12-16,0.1
17310,2021-12-16,0.0
17818,2021-12-16,0.2
1086,2021-12-17,0.4
1341,2021-12-17,0.7
1642,2021-12-17,0.1
2922,2021-12-17,0.0
3626,2021-12-17,0.6
4147,2021-12-17,0.0
6289,2021-12-17,0.0
7351,2021-12-17,0.4
7678,2021-12-17,0.0
8432,2021-12-17,0.6
8792,2021-12-17,0.3
8928,2021-12-17,0.1
9052,2021-12-17,0.1
10627,2021-12-17,0.4
11576,2021-12-17,0.3
13497,2021-12-17,0.1
17328,2021-12-17,0.0
18902,2021-12-17,0.3
19123,2021-12-17,0.0
1616,2021-12-18,0.3
3626,2021-12-18,0.6
4113,2021-12-18,0.4
5769,2021-12-18,0.1
6833,2021-12-18,0.6
7351,2021-12-18,0.0
8432,2021-12-18,0.6
8493,2021-12-18,0.2
9254,2021-12-18,0.2
11823,2021-12-18,0.7
15403,2021-12-18,0.3
16097,2021-12-18,0.1
16607,2021-12-18,0.8
19778,2021-12-18,0.1
801,2021-12-19,0.4
942,2021-12-19,0.0
1920,2021-12-19,0.1
2869,2021-12-19,0.1
2974,2021-12-19,0.1
3150,2021-12-19,0.6
3959,2021-12-19,0.1
4147,2021-12-19,0.1
5022,2021-12-19,0.1
5611,2021-12-19,0.1
5612,2021-12-19,0.7
6833,2021-12-19,0.6
9149,2021-12-19,0.2
10870,2021-12-19,0.1
14793,2021-12-19,0.1
15289,2021-12-19,0.3
15576,2021-12-19,0.1
18777,2021-12-19,0.1
19029,2021-12-19,0.6
1447,2021-12-20,0.1
8493,2021-12-20,0.0
10243,2021-12-20,0.2
11603,2021-12-20,0.7
12000,2021-12-20,0.1
14390,2021-12-20,290.3
18113,2021-12-20,0.0
750,2021-12-21,0.0
945,2021-12-21,0.2
1315,2021-12-21,0.1
8842,2021-12-21,0.0
15403,2021-12-21,0.1
1081,2021-12-22,0.1
2384,2021-12-22,0.0
5204,2021-12-22,0.8
6536,2021-12-22,0.2
8166,2021-12-22,0.1
9670,2021-12-22,0.2
10135,2021-12-22,0.0
10292,2021-12-22,0.0
12968,2021-12-22,0.8
14793,2021-12-22,0.0
15897,2021-12-22,0.6
18113,2021-12-22,0.2
18676,2021-12-22,0.0
119,2021-12-23,0.1
1340,2021-12-23,0.4
1609,2021-12-23,0.8
5098,2021-12-23,0.0
7121,2021-12-23,0.0
10135,2021-12-23,0.1
12658,2021-12-23,0.0
12968,2021-12-23,0.2
13470,2021-12-23,0.3
14808,2021-12-23,0.3
17176,2021-12-23,0.1
531,2021-12-24,0.3
773,2021-12-24,0.4
816,2021-12-24,0.3
839,2021-12-24,0.5
2576,2021-12-24,0.3
4062,2021-12-24,0.3
4302,2021-12-24,0.2
5078,2021-12-24,0.1
5999,2021-12-24,0.4
7191,2021-12-24,0.1
7626,2021-12-24,0.0
8965,2021-12-24,0.3
9516,2021-12-24,0.2
10244,2021-12-24,0.0
11572,2021-12-24,0.1
13387,2021-12-24,0.4
17237,2021-12-24,0.3
18781,2021-12-24,0.4
773,2021-12-25,0.0
839,2021-12-25,0.1
1345,2021-12-25,0.0
1781,2021-12-25,0.0
2085,2021-12-25,0.3
2511,2021-12-25,0.1
3430,2021-12-25,0.1
3549,2021-12-25,0.0
4401,2021-12-25,0.0
4658,2021-12-25,0.2
5232,2021-12-25,0.7
7220,2021-12-25,0.0
7376,2021-12-25,0.4
8495,2021-12-25,0.2
9135,2021-12-25,0.8
9921,2021-12-25,0.1
10281,2021-12-25,0.0
10489,2021-12-25,0.1
11634,2021-12-25,0.1
11957,2021-12-25,0.1
14768,2021-12-25,0.0
15566,2021-12-25,0.1
17237,2021-12-25,0.2
17309,2021-12-25,0.1
18455,2021-12-25,0.0
